1	1	N3I	NSF	13442	Ὅρασις	ὁρασις	ορασις	ὅρασις	o(/rasij			,	O(/RASIS	O(/RASIS
48	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
48	19	N3	NSM	9346	χοῦς	χους	χους	χοῦς	xou=j				XOU=S	XOU=S
48	19	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
48	19	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			·	GH=S	GH=
48	19	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
48	19	D		9	νῦν	νυν	νυν	νῦν	nu=n				NU=N	NU=N
48	19	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
48	19	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
48	19	VC	APS2S	641793	ἐξολεθρευθῇς	ἐξολεθρευθης	εξολεθρευθης	ἐξολοθρεύω	e)coloqreu/w			,	E)COLEQREUQH=|S	O)LEQREU/W       E)K
48	19	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
48	19	VF2	FMI3S	637057	ἀπολεῖται	ἀπολειται	απολειται	ἀπόλλυμι	a)po/llumi				A)POLEI=TAI	O)LLU/W          A)PO
48	19	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
48	19	N3M	NSN	17538	ὄνομά	ὀνομα	ονομα	ὄνομα	o)/noma				O)/NOMA/	O)/NOMA
48	19	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
48	19	P		8	ἐνώπιόν	ἐνωπιον	ενωπιον	ἐνώπιος	e)nw/pioj				E)NW/PIO/N	E)NW/PIO/N
48	19	RP	GS	13	μου	μου	μου	μου	mou			.	MOU	E)GW/
48	20	VB	AAD2S	633537	Ἔξελθε	ἐξελθε	εξελθε	ἐξέρχομαι	e)ce/rxomai				E)/CELQE	E)/RXOMAI        E)K
48	20	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
48	20	N3W	GSF	13634	Βαβυλῶνος	βαβυλωνος	βαβυλωνος	Βαβυλών	Babulw/n				*BABULW=NOS	*BABULW/N
48	20	V1	PAPNSM	4793793	φεύγων	φευγων	φευγων	φεύγω	feu/gw				FEU/GWN	FEU/GW
48	20	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
48	20	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
48	20	N2	GPM	10050	Χαλδαίων	χαλδαιων	χαλδαιων	Χαλδαῖος	Xaldai=oj			·	*XALDAI/WN	*XALDAI=OS
48	20	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή	fwnh/				FWNH\N	FWNH/
48	20	N1	GSF	13634	εὐφροσύνης	εὐφροσυνης	ευφροσυνης	εὐφροσύνη	eu)frosu/nh				EU)FROSU/NHS	EU)FROSU/NH
48	20	VA	AAD2P	895681	ἀναγγείλατε	ἀναγγειλατε	αναγγειλατε	ἀναγγέλλω	a)nagge/llw			,	A)NAGGEI/LATE	A)GGE/LLW        A)NA
48	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
48	20	A1	ASN	17667	ἀκουστὸν	ἀκουστον	ακουστον	ἀκουστός	a)kousto/j				A)KOUSTO\N	A)KOUSTO/S
48	20	VB	AMD3S	637633	γενέσθω	γενεσθω	γενεσθω	γίνομαι	gi/nomai				GENE/SQW	GI/GNOMAI
48	20	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj			,	TOU=TO	OU(=TOS
48	20	VA	AAD2P	895681	ἀπαγγείλατε	ἀπαγγειλατε	απαγγειλατε	ἀπαγγέλλω	a)pagge/llw				A)PAGGEI/LATE	A)GGE/LLW        A)PO
48	20	P		8	ἕως	ἑως	εως	ἕως	e(/wj				E(/WS	E(/WS
48	20	A1	GSM	9539	ἐσχάτου	ἐσχατου	εσχατου	ἔσχατος	e)/sxatoj				E)SXA/TOU	E)/SXATOS
48	20	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
48	20	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			,	GH=S	GH=
48	20	V1	PAD2P	894145	λέγετε	λεγετε	λεγετε	λέγω	le/gw				LE/GETE	LE/GW
48	20	VAI	AMI3S	637569	Ἐρρύσατο	ἐρρυσατο	ερρυσατο	ῥύομαι	r(u/omai				E)RRU/SATO	R(U/OMAI
48	20	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
48	20	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
48	20	N2	ASM	9474	δοῦλον	δουλον	δουλον	δοῦλος	dou=loj				DOU=LON	DOU=LOS
48	20	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
48	20	N	ASM	9474	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	I)akw/b			.	*IAKWB	*I)AKW/B
48	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
48	21	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a/n				E)A\N	E)A/N
48	21	VA	AAS3P	895745	διψήσωσιν	διψησωσιν	διψησωσιν	διψάω	diya/w			,	DIYH/SWSIN	DIYA/W
48	21	P		8	δι	δι	δι	διά	dia/				DI'	DIA/
48	21	N2	GSF	13634	ἐρήμου	ἐρημου	ερημου	ἔρημος	e)/rhmoj				E)RH/MOU	E)/RHMOS
48	21	VF	FAI3S	632961	ἄξει	ἀξει	αξει	ἄγω	a)/gw				A)/CEI	A)/GW
48	21	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός	au)to/j			,	AU)TOU/S	AU)TO/S
48	21	N3	ASN	17666	ὕδωρ	ὑδωρ	υδωρ	ὕδωρ	u(/dwr				U(/DWR	U(/DWR
48	21	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
48	21	N1A	GSF	13634	πέτρας	πετρας	πετρας	πέτρα	pe/tra				PE/TRAS	PE/TRA
48	21	VF	FAI3S	632961	ἐξάξει	ἐξαξει	εξαξει	ἐξάγω	e)ca/gw				E)CA/CEI	A)/GW            E)K
48	21	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j			·	AU)TOI=S	AU)TO/S
48	21	VS	FPI3S	641153	σχισθήσεται	σχισθησεται	σχισθησεται	σχίζω	sxi/zw				SXISQH/SETAI	SXI/ZW
48	21	N1A	ASF	13570	πέτρα	πετρα	πετρα	πέτρα	pe/tra			,	PE/TRA	PE/TRA
48	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
48	21	VF	FMI3S	637057	ῥυήσεται	ῥυησεται	ρυησεται	ῥέω	r(e/w				R(UH/SETAI	R(E/W
48	21	N3	NSN	17538	ὕδωρ	ὑδωρ	υδωρ	ὕδωρ	u(/dwr			,	U(/DWR	U(/DWR
48	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
48	21	VF	FMI3S	637057	πίεται	πιεται	πιεται	πίνω	pi/nw				PI/ETAI	PI/NW
48	21	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
48	21	N2	NSM	9346	λαός	λαος	λαος	λαός	lao/j				LAO/S	LAO/S
48	21	RP	GS	13	μου	μου	μου	μου	mou			.	MOU	E)GW/
48	22	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
48	22	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
48	22	V1	PAN	304513	χαίρειν	χαιρειν	χαιρειν	χαίρω	xai/rw				XAI/REIN	XAI/RW
48	22	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
48	22	A3H	DPM	10115	ἀσεβέσιν	ἀσεβεσιν	ασεβεσιν	ἀσεβής	a)sebh/j			,	A)SEBE/SIN	A)SEBH/S
48	22	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
48	22	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj			.	KU/RIOS	KU/RIOS
49	1	VA	AAD2P	895681	Ἀκούσατέ	ἀκουσατε	ακουσατε	ἀκούω	a)kou/w				A)KOU/SATE/	A)KOU/W
49	1	RP	GS	13	μου	μου	μου	μου	mou			,	MOU	E)GW/
49	1	N2	NPF	13954	νῆσοι	νησοι	νησοι	νῆσος	nh=soj			,	NH=SOI	NH/SOS
49	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	1	V1	PAD2P	894145	προσέχετε	προσεχετε	προσεχετε	προσέχω	prose/xw			,	PROSE/XETE	E)/XW            PROS
49	1	N3E	NPN	18050	ἔθνη	ἐθνη	εθνη	ἔθνος	e)/qnoj			·	E)/QNH	E)/QNOS
49	1	P		8	διὰ	δια	δια	διά	dia/				DIA\	DIA/
49	1	N2	GSM	9538	χρόνου	χρονου	χρονου	χρόνος	xro/noj				XRO/NOU	XRO/NOS
49	1	A1	GSM	9539	πολλοῦ	πολλου	πολλου	πολύς	polu/j				POLLOU=	POLU/S
49	1	VF	FMI3S	637057	στήσεται	στησεται	στησεται	ἵστημι	i(/sthmi			,	STH/SETAI	I(/STHMI
49	1	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
49	1	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj			.	KU/RIOS	KU/RIOS
49	1	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
49	1	N1A	GSF	13634	κοιλίας	κοιλιας	κοιλιας	κοιλία	koili/a				KOILI/AS	KOILI/A
49	1	N3	GSF	13634	μητρός	μητρος	μητρος	μήτηρ	mh/thr				MHTRO/S	MH/THR
49	1	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	1	VAI	AAI3S	633473	ἐκάλεσεν	ἐκαλεσεν	εκαλεσεν	καλέω	kale/w				E)KA/LESEN	KALE/W
49	1	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
49	1	N3M	ASN	17666	ὄνομά	ὀνομα	ονομα	ὄνομα	o)/noma				O)/NOMA/	O)/NOMA
49	1	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	2	VAI	AAI3S	633473	ἔθηκεν	ἐθηκεν	εθηκεν	τίθημι	ti/qhmi				E)/QHKEN	TI/QHMI
49	2	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
49	2	N3M	ASN	17666	στόμα	στομα	στομα	στόμα	sto/ma				STO/MA	STO/MA
49	2	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	2	X		5	ὡσεὶ	ὡσει	ωσει	ὡσεί	w(sei/				W(SEI\	W(SEI/
49	2	N1A	ASF	13570	μάχαιραν	μαχαιραν	μαχαιραν	μάχαιρα	ma/xaira				MA/XAIRAN	MA/XAIRA
49	2	A3U	ASF	13571	ὀξεῖαν	ὀξειαν	οξειαν	ὀξύς	o)cu/j				O)CEI=AN	O)CU/S
49	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	2	P		8	ὑπὸ	ὑπο	υπο	ὑπό	u(po/				U(PO\	U(PO/
49	2	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
49	2	N1	ASF	13570	σκέπην	σκεπην	σκεπην	σκέπης	ske/phj				SKE/PHN	SKE/PHS
49	2	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
49	2	N3	GSF	13634	χειρὸς	χειρος	χειρος	χείρ	xei/r				XEIRO\S	XEI/R
49	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
49	2	VAI	AAI3S	633473	ἔκρυψέν	ἐκρυψεν	εκρυψεν	κρύπτω	kru/ptw				E)/KRUYE/N	KRU/PTW
49	2	RP	AS	13	με	με	με	μέ	me/			,	ME	E)GW/
49	2	VAI	AAI3S	633473	ἔθηκέν	ἐθηκεν	εθηκεν	τίθημι	ti/qhmi				E)/QHKE/N	TI/QHMI
49	2	RP	AS	13	με	με	με	μέ	me/				ME	E)GW/
49	2	D		9	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
49	2	N3E	ASN	17666	βέλος	βελος	βελος	βέλος	be/loj				BE/LOS	BE/LOS
49	2	A1	ASN	17667	ἐκλεκτὸν	ἐκλεκτον	εκλεκτον	ἐκλεκτός	e)klekto/j				E)KLEKTO\N	E)KLEKTO/S
49	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	2	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
49	2	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
49	2	N1A	DSF	13698	φαρέτρᾳ	φαρετρα	φαρετρα	φαρέτρα	fare/tra				FARE/TRA|	FARE/TRA
49	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
49	2	VAI	AAI3S	633473	ἐσκέπασέν	ἐσκεπασεν	εσκεπασεν	σκεπάζω	skepa/zw				E)SKE/PASE/N	SKEPA/ZW
49	2	RP	AS	13	με	με	με	μέ	me/			.	ME	E)GW/
49	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	3	VBI	AAI3S	633473	εἶπέν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PE/N	EI)=PON
49	3	RP	DS	13	μοι	μοι	μοι	μοι	moi				MOI	E)GW/
49	3	N2	NSM	9346	Δοῦλός	δουλος	δουλος	δοῦλος	dou=loj				DOU=LO/S	DOU=LOS
49	3	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	3	V9	PAI2S	631937	εἶ	εἰ	ει	εἰμί	ei)mi/				EI)=	EI)MI/
49	3	RP	NS	13	σύ	συ	συ	σύ	su/			,	SU/	SU/
49	3	N	NSM	9346	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l			,	*ISRAHL	*I)SRAH/L
49	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	3	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
49	3	RP	DS	13	σοὶ	σοι	σοι	σοί	soi/				SOI\	SU/
49	3	VS	FPI1S	608385	δοξασθήσομαι	δοξασθησομαι	δοξασθησομαι	δοξάζω	doca/zw			.	DOCASQH/SOMAI	DOCA/ZW
49	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	4	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
49	4	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	e)/pw				EI)=PA	EI)=PON
49	4	D		9	Κενῶς	κενως	κενως	κενῶς	kenw=j				KENW=S	KENW=S
49	4	VAI	AAI1S	600705	ἐκοπίασα	ἐκοπιασα	εκοπιασα	κοπιάω	kopia/w				E)KOPI/ASA	KOPIA/W
49	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	4	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
49	4	A1A	ASN	17667	μάταιον	ματαιον	ματαιον	μάταιος	ma/taioj				MA/TAION	MA/TAIOS
49	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	4	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
49	4	A3	ASN	17667	οὐδὲν	οὐδεν	ουδεν	οὐδείς	ou)dei/j				OU)DE\N	OU)DEI/S
49	4	VAI	AAI1S	600705	ἔδωκα	ἐδωκα	εδωκα	δίδωμι	di/dwmi				E)/DWKA	DI/DWMI
49	4	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
49	4	N3	ASF	13570	ἰσχύν	ἰσχυν	ισχυν	ἰσχύς	i)sxu/j				I)SXU/N	I)SXU/S
49	4	RP	GS	13	μου	μου	μου	μου	mou			·	MOU	E)GW/
49	4	P		8	διὰ	δια	δια	διά	dia/				DIA\	DIA/
49	4	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj				TOU=TO	OU(=TOS
49	4	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
49	4	N3I	NSF	13442	κρίσις	κρισις	κρισις	κρίσις	kri/sij				KRI/SIS	KRI/SIS
49	4	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	4	P		8	παρὰ	παρα	παρα	παρά	para/				PARA\	PARA/
49	4	N2	DSM	9602	κυρίῳ	κυριω	κυριω	κύριος	ku/rioj			,	KURI/W|	KU/RIOS
49	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	4	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
49	4	N2	NSM	9346	πόνος	πονος	πονος	πόνος	po/noj				PO/NOS	PO/NOS
49	4	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	4	P		8	ἐναντίον	ἐναντιον	εναντιον	ἐναντίον	e)nanti/on				E)NANTI/ON	E)NANTI/ON
49	4	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	4	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j				QEOU=	QEO/S
49	4	RP	GS	13	μου	μου	μου	μου	mou			.	MOU	E)GW/
49	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	5	D		9	νῦν	νυν	νυν	νῦν	nu=n				NU=N	NU=N
49	5	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou(/twj				OU(/TWS	OU(/TWS
49	5	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
49	5	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
49	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
49	5	VA	AAPNSM	4795329	πλάσας	πλασας	πλασας	πλάσσω	pla/ssw				PLA/SAS	PLA/SSW
49	5	RP	AS	13	με	με	με	μέ	me/				ME	E)GW/
49	5	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
49	5	N1A	GSF	13634	κοιλίας	κοιλιας	κοιλιας	κοιλία	koili/a				KOILI/AS	KOILI/A
49	5	N2	ASM	9474	δοῦλον	δουλον	δουλον	δοῦλος	dou=loj				DOU=LON	DOU=LOS
49	5	RD	DSM	11	ἑαυτῷ	ἑαυτω	εαυτω	ἑαυτοῦ	e(autou=				E(AUTW=|	E(AUTOU=
49	5	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	5	VB	AAN	306049	συναγαγεῖν	συναγαγειν	συναγαγειν	συνάγω	suna/gw				SUNAGAGEI=N	A)/GW            SUN
49	5	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
49	5	N	ASM	9474	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	I)akw/b				*IAKWB	*I)AKW/B
49	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	5	N	ASM	9474	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l				*ISRAHL	*I)SRAH/L
49	5	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
49	5	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/j				AU)TO/N	AU)TO/S
49	5	VQ	FPI1S	608385	συναχθήσομαι	συναχθησομαι	συναχθησομαι	συνάγω	suna/gw				SUNAXQH/SOMAI	A)/GW            SUN
49	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	5	VS	FPI1S	608385	δοξασθήσομαι	δοξασθησομαι	δοξασθησομαι	δοξάζω	doca/zw				DOCASQH/SOMAI	DOCA/ZW
49	5	P		8	ἐναντίον	ἐναντιον	εναντιον	ἐναντίον	e)nanti/on				E)NANTI/ON	E)NANTI/ON
49	5	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			,	KURI/OU	KU/RIOS
49	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
49	5	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j				QEO/S	QEO/S
49	5	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	5	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	ei)mi/				E)/STAI	EI)MI/
49	5	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	5	N3	NSF	13442	ἰσχύς	ἰσχυς	ισχυς	ἰσχύς	i)sxu/j				I)SXU/S	I)SXU/S
49	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	6	VBI	AAI3S	633473	εἶπέν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PE/N	EI)=PON
49	6	RP	DS	13	μοι	μοι	μοι	μοι	moi				MOI	E)GW/
49	6	A3	NSN	17539	Μέγα	μεγα	μεγα	μέγας	me/gaj				ME/GA	ME/GAS
49	6	RP	DS	13	σοί	σοι	σοι	σοί	soi/				SOI/	SU/
49	6	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)STIN	EI)MI/
49	6	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	6	VC	APN	314241	κληθῆναί	κληθηναι	κληθηναι	καλέω	kale/w				KLHQH=NAI/	KALE/W
49	6	RP	AS	13	σε	σε	σε	σέ	se/				SE	SU/
49	6	N3D	ASM	9474	παῖδά	παιδα	παιδα	παῖς	pai=j				PAI=DA/	PAI=S
49	6	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
49	6	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	6	VA	AAN	306049	στῆσαι	στησαι	στησαι	ἵστημι	i(/sthmi				STH=SAI	I(/STHMI
49	6	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
49	6	N1	APF	14082	φυλὰς	φυλας	φυλας	φυλή	fulh/				FULA\S	FULH/
49	6	N	GSM	9538	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	I)akw/b				*IAKWB	*I)AKW/B
49	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
49	6	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
49	6	N1A	ASF	13570	διασπορὰν	διασποραν	διασποραν	διασπορά	diaspora/				DIASPORA\N	DIASPORA/
49	6	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	6	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l				*ISRAHL	*I)SRAH/L
49	6	VA	AAN	306049	ἐπιστρέψαι	ἐπιστρεψαι	επιστρεψαι	ἐπιστρέφω	e)pistre/fw			·	E)PISTRE/YAI	STRE/FW          E)PI
49	6	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
49	6	VX	XAI1S	601217	τέθεικά	τεθεικα	τεθεικα	τίθημι	ti/qhmi				TE/QEIKA/	TI/QHMI
49	6	RP	AS	13	σε	σε	σε	σέ	se/				SE	SU/
49	6	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
49	6	N1	ASF	13570	διαθήκην	διαθηκην	διαθηκην	διαθήκη	diaqh/kh				DIAQH/KHN	DIAQH/KH
49	6	N3E	GSN	17730	γένους	γενους	γενους	γένος	ge/noj				GE/NOUS	GE/NOS
49	6	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
49	6	N3T	ASN	17666	φῶς	φως	φως	φῶς	fw=j				FW=S	FW=S
49	6	N3E	GPN	18242	ἐθνῶν	ἐθνων	εθνων	ἔθνος	e)/qnoj				E)QNW=N	E)/QNOS
49	6	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
49	6	V9	PAN	304513	εἶναί	εἰναι	ειναι	εἰμί	ei)mi/				EI)=NAI/	EI)MI/
49	6	RP	AS	13	σε	σε	σε	σέ	se/				SE	SU/
49	6	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
49	6	N1A	ASF	13570	σωτηρίαν	σωτηριαν	σωτηριαν	σωτηρία	swthri/a				SWTHRI/AN	SWTHRI/A
49	6	P		8	ἕως	ἑως	εως	ἕως	e(/wj				E(/WS	E(/WS
49	6	A1	GSM	9539	ἐσχάτου	ἐσχατου	εσχατου	ἔσχατος	e)/sxatoj				E)SXA/TOU	E)/SXATOS
49	6	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
49	6	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			.	GH=S	GH=
49	7	D		9	Οὕτως	οὑτως	ουτως	οὕτως	ou(/twj				OU(/TWS	OU(/TWS
49	7	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
49	7	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
49	7	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
49	7	VA	AMPNSM	4799425	ῥυσάμενός	ῥυσαμενος	ρυσαμενος	ῥύομαι	r(u/omai				R(USA/MENO/S	R(U/OMAI
49	7	RP	AS	13	σε	σε	σε	σέ	se/				SE	SU/
49	7	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
49	7	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
49	7	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l				*ISRAHL	*I)SRAH/L
49	7	VA	AAD2P	895681	Ἁγιάσατε	ἁγιασατε	αγιασατε	ἁγιάζω	a(gia/zw				A(GIA/SATE	A(GIA/ZW
49	7	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
49	7	V1	PAPASM	4859329	φαυλίζοντα	φαυλιζοντα	φαυλιζοντα	φαυλίζω	fauli/zw				FAULI/ZONTA	FAULI/ZW
49	7	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
49	7	N1	ASF	13570	ψυχὴν	ψυχην	ψυχην	ψυχή	yuxh/				YUXH\N	YUXH/
49	7	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
49	7	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
49	7	V1	PPPASM	4867521	βδελυσσόμενον	βδελυσσομενον	βδελυσσομενον	βδελύσσω	bdelu/ssw				BDELUSSO/MENON	BDELU/SSW
49	7	P		8	ὑπὸ	ὑπο	υπο	ὑπό	u(po/				U(PO\	U(PO/
49	7	RA	GPN	10	τῶν	των	των	ὁ	o(				TW=N	O(
49	7	N3E	GPN	18242	ἐθνῶν	ἐθνων	εθνων	ἔθνος	e)/qnoj				E)QNW=N	E)/QNOS
49	7	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
49	7	N2	GPM	10050	δούλων	δουλων	δουλων	δοῦλος	dou=loj				DOU/LWN	DOU=LOS
49	7	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
49	7	N3	GPM	10050	ἀρχόντων	ἀρχοντων	αρχοντων	ἄρχων	a)/rxwn			·	A)RXO/NTWN	A)/RXWN
49	7	N3V	NPM	9858	βασιλεῖς	βασιλεις	βασιλεις	βασιλεύς	basileu/j				BASILEI=S	BASILEU/S
49	7	VF	FMI3P	899201	ὄψονται	ὀψονται	οψονται	ὁράω	o(ra/w				O)/YONTAI	O(RA/W
